booking_id,charge_description,statute,crime_type,crime_class
20180330122,BATTERY,720 ILCS 5/12-3,M,A
20180330122,CRIM DAMAGE TO PROPERTY <$300,720-5/21-1-A-1,M,A
20180330122,DRIVING RVK/SUSP DUI/SSS 2ND,625-5/6-303(A),F,4
20180330122,RECEIVE/POSS/SELL STOLEN VEH,625-5/4-103(A)(1),F,2
20180330126,AGG FLEEING AND ELUDING,625 5/11-204.1 A 1,F,4
20180330126,CRIMINAL TRESP.TO PROPERTY,720-5/21-3(A)(2),M,4
20180330126,IVC - AGG FLEEING/2+ CON DEVI,625-5/11-204.1(A)(4),F,4
20180330126,IVC - AGG FLEEING/POLICE/21 M,625-5/11-204.1(A)(1),F,4
20180330126,RECKLESS DRIVING,625-5/11-503,M,4
20180330126,YE702600,(18-1)11-804(A),T,4
20180330126,YE702601,(18-1)11-601(B),T,4
20180330126,YE702602,(18-1)11-906,T,4
20180330126,YE702603,(18-1)11-708,T,4
20180330126,YE702604,(18-1)11-305(B),T,4
20180330126,YE702605,(18-1)11-706,T,4
20180330126,YE702606,(18-1)11-801,T,X
20180330126,YE702607,5.0/6-303A,T,X
20180330126,YE702608,5.0/6-101,T,X
20180330139,,,,
20180330139,AGGRAVATED BATTERY/MERCHANT,720-5/12-3.05-D-9,F,3
20180330139,RETAIL THEFT/DISP MERCH/<$300,720 ILCS 5/16-25(a)(1),M,A
20180330139,RETAIL THEFT/DISP MERCH/<$300,720-5/16-25-A-1,M,A
20180330139,THEFT LOST/MISLAID/PROP/<$500,720-5/16-2,M,B
20180330142,ROBBERY,720-5/18-1-A,F,2
20180330148,AGG UUW/PERSON/PREV CONVICTIO,720-5/24-1.6(A)(2),F,2
20180330148,AGG UUW/VEH/PREV CONVICTION,720-5/24-1.6(A)(1),F,2
20180330148,FELON POSS/USE FIREARM PRIOR,720-5/24-1.1(A),F,2
20180330160,PCS - POSSESSION - POSS AMT CO,720-570/402-C,F,4
20180330160,POSS DELIVER CANNABIS,720-550/5(E),F,2
20180330160,POSS OF CANNABIS,720-550/4(E),F,3
20180330160,POSS OF CONT.SUBSTANCE DELIV,720-570/401(C),F,1
20180330160,POSS OF CONTROLLED SUBSTANCE,720-570/401-A-7(A)(II),F,X
20180330160,POSS OF CONTROLLED SUBSTANCE,720-570/402(A)(7)(B)(II),F,1
20180330160,POSS OF CONTROLLED SUBSTANCE,720-570/402(C),F,2
20180330168,AGG BATTERY/PEACE OFFICER,720-5/12-3.05(D)(4),F,2
20180330168,CRIM DAMAGE TO PROPERTY <$300,720-5/21-1-A-1,M,A
20180330168,CRIM TRESPASS TO RESIDENCE,720-5/19-4-A-1,M,A
20180330168,CRIMINAL TRESPASS TO LAND,720-5/21-3-A-2,M,B
20180330175,AGG DUI/2/PASS <16,625-5/11-501(A),F,2
20180330175,AGG DUI/LIC SUSP OR REVOKED,625-5/11-501(A),F,4
20180330175,AGG DUI/NO VALID DL,625-5/11-501(A),F,4
20180330175,DRIVING RVK/SUSP DUI/SSS,625-5/6-303(A),F,4
20180330175,POSS AMT CON SUB EXCEPT(A,720-570/402(C),F,4
20180330188,AGG DUI/3,625-5/11-501(A),F,2
20180330188,AGG DUI/3/BAC 0.16+,625-5/11-501(A),F,2
20180330188,AGG DUI/LIC SUSP OR REVOKED,625-5/11-501(A),F,4
20180330188,AGG DUI/NO VALID DL,625-5/11-501(A),F,4
20180330188,DRIVING ON REVOKED LICENSE,625 ILCS 5/6-303(a),M,A
20180330188,DRIVING RVK/SUSP DUI/SSS 2ND,625-5/6-303(a),F,4
20180330189,AMT NARC SCHED I/II/SCH/H,720-570/407(B)(2),F,1
20180330189,AMT NARC SCHED I/II/SCH/HS/PK,720 ILCS 570/407(b)(2),F,1
20180330189,POSS AMT CON SUB EXCEPT(A,720-570/402(C),F,4
20180330197,FAIL TO RPT WKLY/NO ADDR/2ND+,730-150/3(A),F,2
20180330197,NOTIFICATION/NO FIXED ADDR/2+,730-150/6,F,2
20180330215,AGG CRIM SEX ABUSE/BODILY HARM,720-5/11-1.60(a)(2),F,2
20180330215,AGG CRIM SEX ABUSE/THREAT LIFE,720-5/11-1.60(a)(5),F,2
20180330215,AGG CRIM SEX ASLT/BODILY HARM,720-5/11-1.30(a)(2),F,X
20180330215,AGG CRIM SEX ASLT/THREAT LIFE,720-5/11-1.30(A)(3),F,X
20180330215,AGG CRIM SEX ASSAULT/FELONY,720-5/11-1.30(a)(4),F,X
20180330215,AGG CRIM SEX ASSAULT/WEAPON,720-5/11-1.30(a)(1),F,X
20180330215,AGG CRIM SEXUAL ABUSE/FELONY,720-5/11-1.60(a)(6),F,2
20180330215,AGG CRIM SEXUAL ABUSE/WEAPON,720-5/11-1.60(a)(1),F,2
20180330215,HOME INVASION/CAUSE INJURY,720-5/19-6(A)(2),F,X
20180330215,HOME INVASION/DANGEROUS WEAPO,720-5/19-6(A)(1),F,X
20180330215,HOME INVASION/SEX OFFENSE,720-5/19-6(A)(6),F,X
20180330216,AGG CRIM SEX AB/VIC <18/FAMIL,720-5/11-1.60(B),F,2
20180330216,AGG CRIM SEX ABUSE/VICTIM <13,720-5/11-1.60(C)(1)(I),F,2
20180330216,PRED CRIM SEX ASLT/VICTIM <13,720-5/11-1.40(A)(1),F,X
20180330217,AGG UUW/PERSON/<21,720 ILCS 5/24-1.6(a)(2),F,4
20180330219,,,,
20180330219,AGG BATTERY/DISCHARGE FIREARM,720 ILCS 5/12-3.05(e)(1),F,X
20180330219,AGG BATTERY/DISCHARGE FIREARM,720-5/12-3.05(E)(1),F,X
20180330219,AGG BTRY/DISCH FIR/PC OFF/DUTY,720-5/12-3.05(e)(2),F,X
20180330219,AGG UUW/VEH/PREV CONVICTION,720-5/24-1.6(a)(1),F,2
20180330219,ARMED HABITUAL CRIMINAL,720-5/24-1.7(a),F,X
20180330219,ATTEMPT (ARMED ROBBERY/DISCHAR,720 - 5/8-4(18-2(A)(,F,1
20180330219,ATTEMPT ARMED ROBBERY/ARMED W/,720 - 5/8-4(18-2(A)(,F,1
20180330219,ATTEMPT ARMED ROBBERY/DISCH FI,720 - 5/8-4(18-2(A)(,F,1
20180330219,ATTEMPT MURDER/INTENT TO KILL,720 - 5/8-4(A)(720-5,F,X
20180330219,BURGLARY/SCH/DAY CARE/WORSHIP,720-5/19-1(a),F,1
20180330219,DIRECT CRIMINAL CONTEMPT,720-5/1-3,C,O
20180330219,FELON POSS/USE FIREARM PRIOR,720-5/24-1.1(a),F,2
20180330219,PUBLIC INDECENCY/LEWD EXPOSUR,720-5/11-30-A-2,M,A
20180331030,AGG UUW/PERSON/PREV CONVICTIO,720-5/24-1.6(A)(2),F,2
20180331030,AGG UUW/VEH/PREV CONVICTION,720-5/24-1.6(A)(1),F,2
20180331030,CANNABIS - MFG/DEL - 30-5,720-550/5-D,F,3
20180331030,FELON POSS/USE FIREARM PRIOR,720-5/24-1.1(A),F,2
20180331030,FELON POSS/USE WEAPON/FIREARM,720 ILCS 5/24-1.1(a),F,3
20180331030,MFG/DEL CANNABIS/2.5-10 G,720-550/5(B),M,A
20180331030,VOBB,725-5/110-S(A)&(E),F,3
20180331031,ESCAPE/VIOLATE ELEC MONITORING,730 ILCS 5/5-8A-4.1(a),F,3
20180331031,MFG/DEL 1<15 GR COCAINE/ANLG,720-570/401(C)(2),F,1
20180331031,POSS AMT CON SUB EXCEPT(A)/(D,720-570/402(C),F,4
20180331042,ATTEMPT ARMED ROBBERY/ARMED W,720 - 5/8-4(18-2(A)(,F,1
20180331042,ATTEMPT ARMED ROBBERY/NO FIRE,720 - 5/8-4(18-2(A)(,F,1
20180331042,ATTEMPT( AGG ROBBERY/INDICATE,720 - 5/8-4(18-1(B)(,F,2
20180331044,CRIMINAL TRESPASS TO VEHICLES,720-5/21-2-A,M,A
20180331044,MANU/DEL CAN 2.5-10 GRAMS/SCH,720 ILCS 550/5(b),F,4
20180331044,POSS AMT CON SUB EXCEPT(A)/(D,720-570/402(C),F,4
20180331044,UUW -  WEAPON - AGG./VEH.,720-5/24-1.6-A,F,4
20180331045,AGG BATTERY/GREAT BODILY HARM,720-5/12-3.05(A)(1),F,3
20180331045,AGG BATTERY/USE DEADLY WEAPON,720-5/12-3.05(F)(1),F,3
20180331047,FIREARM W/O VALID FOID/ELIG,430-65/2-A-1,M,A
20180331047,POSS AMMUNITION - W/O VALID FO,430-65/2-A-2,M,A
20180331047,"UW - WEAPON - FELON, POSSESS",20-5/24-1.1-A,F,P
20180331047,YE640211,625-5/12-201-C,T,P
20180331047,YE640212,625-5-3-413,T,P
20180331047,YE640213,625-5-3-707,T,P
20180331053,FAIL REGIS/NEW REDIS/SCH/2ND+,730-150/3(B),F,2
20180331053,VIOLATE SEX OFFENDER REGIS/2+,730-150/3(A),F,2
20180331055,AGG BATTERY/DISCHARGE FIREARM,720-5/12-3.05(e)(1),F,X
20180331055,AGG DISCHARGE FIREARM/OCC VEH,720-5/24-1.2(a)(2),F,1
20180331055,AGG UUW/LOADED/NO FCCA/FOID,720-5/24-1.6(a)(1),F,4
20180331055,AGG UUW/PERSON/<21,720-5/24-1.6(a)(2),F,4
20180331055,AGG UUW/PERSON/DELINQ MINOR,720-5/24-1.6(a)(2),F,4
20180331055,AGG UUW/PERSON/LOADED/NO FCCA,720-5/24-1.6(a)(2),F,4
20180331055,AGG UUW/PERSON/NO FOID,720-5/24-1.6(a)(2),F,4
20180331055,AGG UUW/VEH/DELINQUENT MINOR,720-5/24-1.6(a)(1),F,4
20180331055,AGG UUW/VEHICLE/<21,720-5/24-1.6(a)(1),F,4
20180331055,AGG UUW/VEHICLE/LOADED/NO FCCA,720-5/24-1.6(a)(1),F,4
20180331055,AGG UUW/VEHICLE/NO FOID,720-5/24-1.6(a)(1),F,4
20180331055,ATTEMPT MURDER/INTENT TO KILL,720 - 5/8-4(A)(720-5,F,X
20180331060,AGG UUW/VEH/PREV CONVICTION,720-5/24-1.6(A)(1),F,2
20180331060,FELON POSS/USE FIREARM PRIOR,720-5/24-1.1(A),F,2
20180331066,ROBBERY - AGG ROBBERY/IND,720-5/18-1-B-1,F,1
20180331066,THEFT/UNAUTHD CONTROL/>$500K,720 ILCS 5/16-1(a)(1),F,1
20180331070,RESIDENTIAL BURGLARY,720-5/19-3(A),F,1
20180331070,THEFT CON INTENT <$500 PRIOR,720-5/16-1(A)(1)(A),F,4
20180331071,,,,
20180331071,DOMESTIC BATTERY/OTHER PRIOR,720-5/12-3.2(A)(1),F,4
20180331071,HARASS WITNESS/FAMILY MBR/REP,720-5/32-4A(A)(2),F,2
20180331071,KIDNAPING/FORCE OR THREAT,720-5/10-1(A)(2),F,2
20180331071,VIOLATE OP/OTHER PRIOR,720-5/12-3.4(A)(1),F,4
20180331071,VIOLATE ORDER PROTECTION,720 ILCS 5/12-3.4(a)(1),M,A
20180331071,VIOLATE ORDER/PRIOR DOM BTRY,720-5/12-3.4(A)(1),F,4
20180331071,VIOLATE ORDER/PRIOR DOM BTRY,720-5/12-3.4-A-1,F,4
20180331076,AGG BATTERY/PUBLIC PLACE,720-5/12-3.05(C),F,3
20180331076,AGG BATTERY/USE DEADLY WEAPON,720-5/12-3.05(F)(1),F,3
20180331076,ARMED ROBBERY/NO FIREARM,720-5/18-2(A)(1),F,X
20180331080,CRIM SEX ASSAULT/FORCE,720-5/11-12-13-A-1,F,1
20180331084,THEFT/DISP MERCH/<$300/PRECON,720-5/16-25(A)(1),F,4
20180331096,OTHER AMT NARCOTIC SCHED,720-570/401-D-,F,2
20180331101,AGG BATTERY/TRANSIT EMPLOYEE,720-5/12-3.05(D)(7),F,3
20180331101,AGG BTRY/PREGNANT/HANDICAPPED,720-5/12-3.05(D)(2),F,3
20180331101,POSS CAN/>10-30 GRAMS/1ST,720-550/4-B,M,B
20180331101,ROBBERY/VIC HANDICAP OR 60+ Y,720-5/18-1(A),F,1
20180331101,UNLAWFUL RESTRAINT,720-5/10-3,F,4
20180331102,METH DELIVERY/15<100 GRAMS,720-646/55(A)(1),F,X
20180331111,AGGRAVATED UNLAWFUL RESTR,720-5/10-3.1(A),F,3
20180331111,ROBBERY,720-5/18-1(A),F,2
20180331115,AGG UUW/LOADED/NO FCCA/FOID,720-5/24-1.6(a)(1),F,4
20180331115,AGG UUW/VEHICLE/<21,720-5/24-1.6(A)(1),F,4
20180331115,AGG UUW/VEHICLE/LOADED/NO FCC,720-5/24-1.6(A)(1),F,4
20180331115,AGG UUW/VEHICLE/NO FOID,720-5/24-1.6(A)(1),F,4
20180331115,DRIVING/NO LICENSE/PERMIT/AGE,625 ILCS 5/6-101,M,B
20180331115,METH DELIVERY/15<100 GRAMS,720-646/55(A)(1),F,X
20180331115,MFG/DEL CANNABIS/10-30 GRAMS,720-550/5(C),F,4
20180331137,AGG BATTERY/USE DEADLY WEAPON,720-5/12-3.05(F)(1),F,3
20180331137,AGGRAVATED DOMESTIC BATTERY,720-5/12-3.3(A),F,2
20180331137,DOMESTIC BATTERY/HARM/VIO O/P,720-5/12-3.2(A)(1),F,4
20180331137,RETAIL THEFT/DISP MERCH/<$300,720 ILCS 5/16-25(a)(1),M,A
20180331137,THEFT/DISP MERCH/<$300/PRECON,720-5/16-25(A)(1),F,4
20180331148,AGG BATTERY,720-5-12-3-5-4,F,3
20180331148,AGG BATTERY/PEACE OFFICER,720-5/12-3.05(D)(4),F,2
20180331148,AGG UUW/PERSON/PREV CONVICTION,720-5/24-1.6(a)(2),F,2
20180331148,AGG UUW/VEH/PREV CONVICTION,720-5/24-1.6(A)(1),F,2
20180331148,AMT NARC SCHED I/II/SCH/HS/PK,720-570/407(B)(2),F,1
20180331148,CRIM DAM,720-5-21-101-A-1,F,3
20180331148,CRIM DMG/GOVT PROP/<$500,720-5/21-1.01(a)(1),F,4
20180331148,FELON POSS/USE FIREARM PRIOR,720-5/24-1.1(A),F,2
20180331148,OTHER AMT NARCOTIC SCHED I&II,720-570/401(D)(I),F,2
20180331148,RECEIVE/POSS/SELL STOLEN VEH,625-5/4-103(A)(1),F,2
20180331148,RESISTING,720-31-1-A,M,3
20180331148,RESISTING,720-5-31-1-A,M,3
20180331148,UUW,720-5-24-1-1-A,F,3
20180331154,DRIVING ON SUSPENDED LICENSE,625 ILCS 5/6-303(a),M,A
20180331154,DRIVING RVK/SUSP DUI/SSS,625-5/6-303(A),F,4
20180331162,AGG BATTERY/DISCHARGE FIREARM,720-5/12-3.05(e)(1),F,X
20180331162,AGG DISCHARGE FIREARM/OCC VEH,720-5/24-1.2(a)(2),F,1
20180331162,AGG UUW/LOADED/NO FCCA/FOID,720-5/24-1.6(A)(1),F,4
20180331162,AGG UUW/VEHICLE/<21,720-5/24-1.6(A)(1),F,4
20180331162,AGG UUW/VEHICLE/LOADED/NO FCC,720-5/24-1.6(A)(1),F,4
20180331162,AGG UUW/VEHICLE/NO FOID,720-5/24-1.6(A)(1),F,4
20180331162,ATTEMPT MURDER/INTENT TO KILL,720 - 5/8-4(A)(720-5,F,X
20180331162,ATTEMPT MURDER/INTENT TO KILL/,720 - 5/8-4(A)(720-5,F,X
20180331162,POSS FIREARM W/ DEFACED SER N,720-5/24-5(B),F,3
20180331185,MFG/DEL 1<15 GR FENTANYL/ANLG,720-570/401(C)(1.5),F,1
20180331185,OTHER AMT NARCOTIC SCHED,720-570/401-D-,F,2
20180401007,AGG BATTERY/GREAT BODILY HARM,720-5/12-3.05(a)(1),F,3
20180401007,AGG BTRY/CHILD <13/PERM DISAB,720-5/12-3.05(B)(1),F,X
20180401007,AGGRAVATED DOMESTIC BATTERY,720-5/12-3.3(A),F,2
20180401007,ATTEMPT MURDER/INTENT TO KILL,720 - 5/8-4(A)(720-5,F,X
20180401012,ESCAPE/VIOLATE ELEC MONITORIN,730-5/5-8A-4.1(A),F,3
20180401012,MFG/DEL 1<15 GR FENTANYL/ANLG,720-570/401(C)(1.5),F,1
20180401014,FAILURE TO REPORT ANNUALLY,730-150/6,F,3
20180401014,RIDING BICYCLE ON SIDEWALK,9-52-020,F,L
20180401017,ARMED HABITUAL CRIMINAL,720-5/24-1.7-A,F,X
20180401020,AGG BATTERY/GREAT BODILY HARM,720-5/12-3.05(A)(1),F,3
20180401020,AGG UUW/VEH/PREV CONVICTION,720-5/24-1.6(A)(1),F,2
20180401020,FELON POSS/USE FIREARM PRIOR,720-5/24-1.1(A),F,2
20180401020,FIREARM W/O VALID FOID/ELIG,430-65/2-A-1,M,A
20180401020,MOB ACTION/FORCE/2+ PERSONS,720-5/25-1(A)(1),F,4
20180401020,RESISTING/OBSTRUCT/PC OFF/COR,720-5/31-1-A,M,A
20180401020,"UUW - WEAPON - FELON, POS",720-5/24-1.1-A,F,3
20180401032,RECKLESS DISCH FIREARM -,720-5/24-1.5-A,F,4
20180401032,UUW - WEAPON - FELON POSS/USE,720-5/24-1.1-A,F,2
20180401044,AGG ROBBERY/INDICATE ARM,720-5/18-1(B)(1),F,1
20180401044,AGG ROBBERY/INDICATE ARM W/FI,720-5/18-1(B)(1),F,1
20180401044,AGG UUW/LOADED/NO FCCA/FOID,720-5/24-1.6(A)(1),F,4
20180401044,AGG UUW/VEH/DELINQUENT MINOR,720-5/24-1.6(a)(1),F,4
20180401044,AGG UUW/VEHICLE/<21,720-5/24-1.6(a)(1),F,4
20180401044,AGG UUW/VEHICLE/LOADED/NO FCC,720-5/24-1.6(A)(1),F,4
20180401044,AGG UUW/VEHICLE/LOADED/NO FCCA,720-5/24-1.6(a)(1),F,4
20180401044,AGG UUW/VEHICLE/NO FOID,720-5/24-1.6(a)(1),F,4
20180401044,ARMED ROBBERY/ARMED W/FIREARM,720-5/18-2(A)(2),F,X
20180401044,MURDER/INTENT TO KILL/INJURE,720-5/9-1(A)(1),F,M
20180401044,MURDER/STRONG PROB KILL/INJUR,720-5/9-1(A)(2),F,M
20180401050,,,,
20180401050,23900091,625-5/11-501-A-2,T,4
20180401050,23900095,625-5/11-709-A,T,4
20180401050,AGG DUI/LIC SUSP OR REVOKED,625-5/11-501(A),F,4
20180401050,DRIVING RVK/SUSP DUI/SSS 2ND,625-5/6-303(A),F,4
20180401067,AGG UUW/VEHICLE/<21,720-5/24-1.6(A)(1),F,4
20180401067,AGG UUW/VEHICLE/NO FOID,720-5/24-1.6(A)(1),F,4
20180401067,ESCAPE/VIOLATE ELEC MONITORIN,730-5/5-8A-4.1(A),F,3
20180401067,POSS FIR FOID EXPIRED/NOT ELI,430-65/2(A)(1),F,3
20180401067,RECEIVE/POSS/SELL STOLEN VEH,625-5/4-103(A)(1),F,2
20180401067,RETAIL THEFT/DISP MERCH/<$300,720-5/16-25-A-1,F,2
20180401067,ROBBERY,720-5/18-1-A,F,2
20180401067,UNLWFL POSS HANDGUN/DEL/<21,720-5/24-3.1(A)(2),F,4
20180401099,POSS AMT CON SUB EXCEPT(A)/(D,720-570/402(C),F,4
20180401105,BURGLARY,720-5/19-1(A),F,2
20180401117,AGG BATTERY/GREAT BODILY HARM,720-5/12-3.05(a)(1),F,3
20180401117,AGG BTRY/GRT BOD HARM/FLAM SU,720-5/12-3.05(A)(2),F,X
20180401117,AGGRAVATED DOMESTIC BATTERY,720-5/12-3.3(A),F,2
20180401117,ATTEMPT MURDER/INTENT TO KILL,720 - 5/8-4(A)(720-5,F,X
20180401117,ATTEMPT RESIDENTIAL ARSON,720 - 5/8-4(20-1(B)),F,2
20180401123,DRIVING RVK/SUSP DUI/SSS 2ND,625-5/6-303(A),F,4
20180401123,DRIVING RVK/SUSP DUI/SSS 3RD,625-5/6-303(A),F,4
20180401123,DRIVING RVK/SUSP DUI/SSS 4-9,625-5/6-303(A),F,4
20180401123,IDENTITY THEFT,720-5/16-30-A-3,F,2
20180401123,POSS OF ANOTHER DEBIT CAR,720-5/17-32-B,F,4
20180401131,MFG/DEL 15<100 GR HEROIN/ANLG,720 ILCS 570/401(a)(1)(A),F,X
20180401131,POSS AMT CON SUB EXCEPT(A)/(D,720-570/402(C),F,4
20180401152,RECEIVE/POSS/SELL STOLEN VEH,625-5/4-103(A)(1),F,2
20180401154,AGG BATTERY/PEACE OFFICER,720-5/12-3.05(D)(4),F,2
20180401178,AGG UNLAWFUL USE WEAPON/PERSON,720 ILCS 5/24-1.6(a)(2),F,4
20180401178,AGG UUW/ON PERSON,720-5/24-1.6-A-2,F,4
20180401178,AGG UUW/VEH/PREV CONVICTION,720-5/24-1.6-A-1,F,2
20180401178,RECEIVE/POSSESS/SELL  STO,625-5/4-103-A-,F,2
20180402008,AGG DOMESTIC BATTERY/STRANGLE,720 ILCS 5/12-3.3(a-5),F,2
20180402011,BURGLARY,720-5/19-1(A),F,2
20180402011,POSSESS BURGLARY TOOLS,720-5/19-2(A),F,4
20180402022,CANNABIS - MFG/DEL - 30-500 G,720-550/5-D,F,3
20180402032,CRIMINAL TRESPASS TO LAND,720-5/21-3-A-2,M,B
20180402032,RET THEFT/DISP MERCH/>$300,720-5/16-25(A)(1),F,3
20180402032,RETAIL THEFT/DISP MERCH/<$300,720-5/16-25-A-1,M,A
20180402034,AGG UUW/VEH/PREV CONVICTION,720-5/24-1.6(a)(1),F,2
20180402034,ARMED HABITUAL CRIMINAL,720-5/24-1.7(A),F,X
20180402034,ARMED VIOLENCE/CATEGORY I,720-5/33A-2(A),F,X
20180402034,FELON POSS/USE FIREARM PRIOR,720-5/24-1.1(A),F,2
20180402034,FIREARM/FOID INVALID/NOT ELIG,430-65/2(a)(1),F,3
20180402034,MFG/DEL 1<15 GR COCAINE/ANLG,720-570/401(C)(2),F,1
20180402034,MFG/DEL 1<15 GR HEROIN/ANALOG,720-570/401(C)(1),F,1
20180402048,AGG UUW/LOADED/NO FCCA/FOID,720-5/24-1.6(A)(1),F,4
20180402048,AGG UUW/PERS/LOAD/NO FCCA/FOI,720-5/24-1.6(A)(2),F,4
20180402048,AGG UUW/PERSON/LOADED/NO FCCA,720-5/24-1.6(A)(2),F,4
20180402048,AGG UUW/PERSON/NO FOID,720-5/24-1.6(A)(2),F,4
20180402048,AGG UUW/VEHICLE/LOADED/NO FCC,720-5/24-1.6(A)(1),F,4
20180402048,AGG UUW/VEHICLE/NO FOID,720-5/24-1.6(A)(1),F,4
20180402071,DOMESTIC BATTERY - BODILY HAR,720-5/12-3.2-A-1,M,A
20180402074,CRIM TRESPASS REMAIN ON LAND,720 ILCS 5/21-3(a)(3),M,B
20180402082,FORGERY,720 5/17-3 A 1,F,4
20180402105,AGG DUI LIC SUSP OR REVOKED,625 ILCS 5/11-501(a),F,4
20180402105,DRIVING ON SUSPENDED LICENSE,625 ILCS 5/6-303(a),M,A
20180402108,AGG UUW/UNLOADED/NO FCCA,720 ILCS 5/24-1.6(a)(1),F,4
20180402108,ARMED HABITUAL CRIMINAL,720 ILCS 5/24-1.7(a),F,X
20180402119,AGG BATTERY/USE DEADLY WEAPON,720-5/12-3.05(F)(1),F,3
20180402119,ARMED HABITUAL CRIMINAL,720-5/24-1.7(A),F,X
20180402119,FELON POSSESS WEAPON/2ND+,720-5/24-1.1(A),F,2
20180402139,DRIVING ON SUSPENDED LICENSE,625 ILCS 5/6-303(a),M,A
20180402151,FELON POSS/USE WEAPON/FIREARM,720 ILCS 5/24-1.1(a),F,3
20180402169,AGG DUI/3,625 ILCS 5/11-501(a),F,2
20180402175,AGG BATTERY/GREAT BODILY HARM,720-5/12-4(A),F,3
20180402175,AGG BATTERY/PUBLIC PLACE,720-5/12-4(B)(8),F,3
20180402175,MURDER/INTENT TO KILL/INJURE,720-5/9-1(A)(1),F,M
20180402175,MURDER/STRONG PROB KILL/INJUR,720-5/9-1(A)(2),F,M
20180402177,FAIL TO RPT WKLY/NO ADDR/2ND+,730-150/6,F,2
20180402182,POSS AMT CON SUB EXCEPT(A)/(D,720-570/402(C),F,4
20180402184,AGG DUI/ACCIDENT/DEATH,625-5/11-501(A),F,2
20180402184,RECKLESS HOMICIDE/MTR VEH,720-5/9-3(A),F,3
20180402184,RECKLESS HOMICIDE/MTR VEHICLE,720-5/9-3(A),F,3
20180402185,,,,
20180402185,BURGLARY,720 ILCS 5/19-1(a),F,2
20180402185,BURGLARY W/O CAUSING DAMAGE,720-5/19-1(A),F,3
20180402185,PCS - DRUG PARAPHERNALIA - PO,720-600/3.5-A,M,A
20180402185,PCS - POSSESSION - POSS A,720-570/402-C,F,4
20180402185,RECEIVE/POSS/SELL STOLEN VEH,625-5/4-103(A)(1),F,2
20180402185,RESIDENTIAL BURGLARY,720 ILCS 5/19-3(a),F,1
20180402185,UNLWFL POSS/DRIVER/VEH/STOLEN,625-5/4-103.2(A)(7)(A),F,1
20180403009,CONCEAL/MISREP VEHICLE ID,625-5/4-103(A)(3),F,2
20180403009,"POSS STOLEN VEHICLE > $25,000",625-5/4-103.2(A)(3),F,1
20180403041,AGG UUW/PERSON/PREV CONVICTION,720-5/24-1.6(a)(2),F,2
20180403041,AGG UUW/VEH/PREV CONVICTION,720-5/24-1.6(A)(1),F,2
20180403041,FELON POSS/USE FIREARM PRIOR,720-5/24-1.1(A),F,2
20180403041,FELON POSS/USE FIREARM/PAROLE,720-5/24-1.1(A),F,2
20180403041,FLEEING/ATTEMPT ELUDE POLICE,625 ILCS 5/11-204(a),M,B
20180403041,MFG/DEL HEROIN/SCH/PUB HS/PK,720 ILCS 570/407(b)(1),F,X
20180403059,ASSAULT,720 ILCS 5/12-1(a),M,C
20180403059,DOMESTIC BATTERY/BODILY HARM,720 ILCS 5/12-3.2(a)(1),M,A
20180403059,FELON POSS/USE FIREARM PRIOR,720 ILCS 5/24-1.1(a),F,2
20180403071,AGG FLEEING POLICE/21 MPH OVER,625 ILCS 5/11-204.1(a)(1),M,A
20180403073,BURGLARY,720-5/19-1(A),F,2
20180403073,POSSESS 15<100 GRAMS COCAINE,720 ILCS 570/402(a)(2)(A),F,1
20180403073,THEFT CONTROL INTENT<$500,720-5/16-1-A-1-A,M,A
20180403082,OTHER AMT NARCOTIC SCHED,720-570/401(D)(I),F,2
20180403082,POSS AMT CON SUB EXCEPT(A,720-570/402(C),F,4
20180403082,WALKING ALONG ROADWAYS,9-60-080,,L
20180403083,OBSTRUCTING IDENTIFICATION,720-5/31-4.5,M,3
20180403083,RET THEFT/DISP MERCH/>$30,720-5/16-25(A)(1),F,3
20180403083,RETAIL THEFT/DISP MERCH/<,720-5/16-25(A)(1),M,A
20180403083,RETAIL THEFT/DISP MERCH/>$300,720-5/16-25,F,3
20180403083,THEFT/DISP MERCH/<$300/PR,720-5/16-25(A)(1),F,4
20180403086,AGG UUW/VEH/PREV CONVICTION,720-5/24-1.6(a)(1),F,2
20180403086,ARMED HABITUAL CRIMINAL,720-5/24-1.7(A),F,X
20180403086,FELON POSS/USE FIREARM PRIOR,720-5/24-1.1(a),F,2
20180403086,FELON POSS/USE WEAPON/FIR,720-5/24-1.1(A),F,3
20180403086,FELON POSS/USE WEAPON/FIREARM,720-5/24-1.1(A),F,3
20180403086,FELON POSSESS WEAPON/2ND+,720-5/24-1.1(A),F,2
20180403086,VOBB,725-5/110-S-A-E,F,3
20180403098,CANNABIS - MFG/DEL - 30-5,720-550/5-D,F,3
20180403098,MFG/DEL 1<15 GR COCAINE/ANLG,720-570/401(C)(2),F,1
20180403098,PCS - MFG/DEL1<15 GR COCAINE/,720-570/401-C-2,F,1
20180403098,PCS - POSSESSION - POSS AMT C,720-570/402-C,F,4
20180403098,POSS CANNABIS<10 GRAMS,720-550/4-A,M,1
20180403116,ATTEMPT ROBBERY,720 - 5/8-4(18-1(A)),F,3
20180403116,CTA - SMOKING ON (98-126-1.8),10-8-526,F,L
20180403116,FIREARM W/O VALID FOID/ELIG,430-65/2-A-1,M,A
20180403116,UNLAWFUL RESTRAINT,720-5/10-3,F,4
20180403116,"UUW - WEAPON - FELON, POSSESS",720-5/24-1.1-A,F,3
