booking_id,booking_id_type,incident_number,incident_date_time,incident_facility_location,incident_location,incident_type,incident_category
20170916049,Non Sample Set BookingID,DIV08-2018-10393,2018-08-13 10:35:00,DIVISION 08 RTU,IN CELL,Inmate Fight,Inmate Fight
20180306221,Sample Set BookingID,DIV08-2018-10393,2018-08-13 10:35:00,DIVISION 08 RTU,IN CELL,Inmate Fight,Inmate Fight
20180515167,Sample Set BookingID,DIV08-2018-10431,2018-08-14 00:22:00,DIVISION 08 RTU,IN CELL,Disciplinary,Battery to Inmate
20180605134,Sample Set BookingID,DIV08-2018-10431,2018-08-14 00:22:00,DIVISION 08 RTU,IN CELL,Disciplinary,Battery to Inmate
20170720030,Non Sample Set BookingID,DIV08-2018-10442,2018-08-14 07:35:00,DIVISION 08 RTU,DAYROOM,Inmate Fight,Battery to Inmate
20170720030,Non Sample Set BookingID,DIV08-2018-10442,2018-08-14 07:35:00,DIVISION 08 RTU,DAYROOM,Inmate Fight,Disciplinary
20180510183,Sample Set BookingID,DIV08-2018-10442,2018-08-14 07:35:00,DIVISION 08 RTU,DAYROOM,Inmate Fight,Disciplinary
20180510183,Sample Set BookingID,DIV08-2018-10442,2018-08-14 07:35:00,DIVISION 08 RTU,DAYROOM,Inmate Fight,Battery to Inmate
20180807040,Non Sample Set BookingID,DIV08-2018-10442,2018-08-14 07:35:00,DIVISION 08 RTU,DAYROOM,Inmate Fight,Disciplinary
20180807040,Non Sample Set BookingID,DIV08-2018-10442,2018-08-14 07:35:00,DIVISION 08 RTU,DAYROOM,Inmate Fight,Battery to Inmate
20160724150,Non Sample Set BookingID,DIV08-2018-10471,2018-08-14 18:07:00,DIVISION 08 RTU,DAYROOM,Inmate Fight,Use of Force
20160724150,Non Sample Set BookingID,DIV08-2018-10471,2018-08-14 18:07:00,DIVISION 08 RTU,DAYROOM,Inmate Fight,Battery to Staff
20160724150,Non Sample Set BookingID,DIV08-2018-10471,2018-08-14 18:07:00,DIVISION 08 RTU,DAYROOM,Inmate Fight,Disciplinary
20180504146,Sample Set BookingID,DIV08-2018-10471,2018-08-14 18:07:00,DIVISION 08 RTU,DAYROOM,Inmate Fight,Use of Force
20180504146,Sample Set BookingID,DIV08-2018-10471,2018-08-14 18:07:00,DIVISION 08 RTU,DAYROOM,Inmate Fight,Battery to Staff
20180504146,Sample Set BookingID,DIV08-2018-10471,2018-08-14 18:07:00,DIVISION 08 RTU,DAYROOM,Inmate Fight,Disciplinary
20180629046,Sample Set BookingID,DIV08-2018-10491,2018-08-15 08:30:00,DIVISION 08 RTU,DAYROOM,Inmate Fight,Inmate Fight
20180629046,Sample Set BookingID,DIV08-2018-10491,2018-08-15 08:30:00,DIVISION 08 RTU,DAYROOM,Inmate Fight,Disciplinary
20180629046,Sample Set BookingID,DIV08-2018-10491,2018-08-15 08:30:00,DIVISION 08 RTU,DAYROOM,Inmate Fight,Medical Involved
20180812143,Non Sample Set BookingID,DIV08-2018-10491,2018-08-15 08:30:00,DIVISION 08 RTU,DAYROOM,Inmate Fight,Medical Involved
20180812143,Non Sample Set BookingID,DIV08-2018-10491,2018-08-15 08:30:00,DIVISION 08 RTU,DAYROOM,Inmate Fight,Disciplinary
20180812143,Non Sample Set BookingID,DIV08-2018-10491,2018-08-15 08:30:00,DIVISION 08 RTU,DAYROOM,Inmate Fight,Inmate Fight
20170516044,Non Sample Set BookingID,DIV08-2018-10584,2018-08-17 05:55:00,DIVISION 08 RTU,DAYROOM,Disciplinary,Disciplinary
20180111161,Sample Set BookingID,DIV08-2018-10584,2018-08-17 05:55:00,DIVISION 08 RTU,DAYROOM,Disciplinary,Disciplinary
20180504200,Sample Set BookingID,DIV08-2018-10587,2018-08-17 09:10:00,DIVISION 08 RTU,DAYROOM,Battery To Staff Without Injuries,Destruction of Property
20180504200,Sample Set BookingID,DIV08-2018-10587,2018-08-17 09:10:00,DIVISION 08 RTU,DAYROOM,Battery To Staff Without Injuries,Disciplinary
20180504200,Sample Set BookingID,DIV08-2018-10587,2018-08-17 09:10:00,DIVISION 08 RTU,DAYROOM,Battery To Staff Without Injuries,Battery to Staff
20180802212,Non Sample Set BookingID,DIV08-2018-10587,2018-08-17 09:10:00,DIVISION 08 RTU,DAYROOM,Battery To Staff Without Injuries,Destruction of Property
20180802212,Non Sample Set BookingID,DIV08-2018-10587,2018-08-17 09:10:00,DIVISION 08 RTU,DAYROOM,Battery To Staff Without Injuries,Battery to Staff
20180802212,Non Sample Set BookingID,DIV08-2018-10587,2018-08-17 09:10:00,DIVISION 08 RTU,DAYROOM,Battery To Staff Without Injuries,Disciplinary
20180531025,Sample Set BookingID,DIV08-2018-10608,2018-08-17 12:52:00,DIVISION 08 RTU,DAYROOM,Use of Force,Disciplinary
20180531025,Sample Set BookingID,DIV08-2018-10608,2018-08-17 12:52:00,DIVISION 08 RTU,DAYROOM,Use of Force,Use of Force
20180531025,Sample Set BookingID,DIV08-2018-10608,2018-08-17 12:52:00,DIVISION 08 RTU,DAYROOM,Use of Force,Inmate Fight
20180724112,Non Sample Set BookingID,DIV08-2018-10608,2018-08-17 12:52:00,DIVISION 08 RTU,DAYROOM,Use of Force,Inmate Fight
20180724112,Non Sample Set BookingID,DIV08-2018-10608,2018-08-17 12:52:00,DIVISION 08 RTU,DAYROOM,Use of Force,Use of Force
20180724112,Non Sample Set BookingID,DIV08-2018-10608,2018-08-17 12:52:00,DIVISION 08 RTU,DAYROOM,Use of Force,Disciplinary
20180521171,Sample Set BookingID,DIV08-2018-10623,2018-08-17 19:10:00,DIVISION 08 RTU,DAYROOM,Disciplinary,Battery to Inmate
20180814124,Non Sample Set BookingID,DIV08-2018-10623,2018-08-17 19:10:00,DIVISION 08 RTU,DAYROOM,Disciplinary,Battery to Inmate
20180226185,Sample Set BookingID,DIV08-2018-10663,2018-08-18 20:00:00,DIVISION 08 RTU,DAYROOM,Disciplinary,Disciplinary
20180613174,Sample Set BookingID,DIV08-2018-10663,2018-08-18 20:00:00,DIVISION 08 RTU,DAYROOM,Disciplinary,Disciplinary
20180106004,Non Sample Set BookingID,DIV08-2018-1067,2018-01-21 13:25:00,DIVISION 08 RTU,DAYROOM,Use of Force,Inmate Fight
20180106004,Non Sample Set BookingID,DIV08-2018-1067,2018-01-21 13:25:00,DIVISION 08 RTU,DAYROOM,Use of Force,Disciplinary
20180120120,Sample Set BookingID,DIV08-2018-1067,2018-01-21 13:25:00,DIVISION 08 RTU,DAYROOM,Use of Force,Inmate Fight
20180120120,Sample Set BookingID,DIV08-2018-1067,2018-01-21 13:25:00,DIVISION 08 RTU,DAYROOM,Use of Force,Disciplinary
20180615008,Sample Set BookingID,DIV08-2018-10708,2018-08-19 20:50:00,DIVISION 08 RTU,DAYROOM,Deescalation/Use of Force,Use of Force
20180130243,Sample Set BookingID,DIV08-2018-10713,2018-08-20 04:50:00,DIVISION 08 RTU,DAYROOM,Inmate Fight,
20180715075,Non Sample Set BookingID,DIV08-2018-10713,2018-08-20 04:50:00,DIVISION 08 RTU,DAYROOM,Inmate Fight,
20180127121,Sample Set BookingID,DIV08-2018-10819,2018-08-21 23:00:00,DIVISION 08 RTU,STAGING AREA,Battery To Staff Without Injuries,Battery to Staff
20180127121,Sample Set BookingID,DIV08-2018-10819,2018-08-21 23:00:00,DIVISION 08 RTU,STAGING AREA,Battery To Staff Without Injuries,Disciplinary
20180519048,Sample Set BookingID,DIV08-2018-10881,2018-08-22 21:35:00,DIVISION 08 RTU,DAYROOM,Disciplinary,Inmate Fight
20180525090,Sample Set BookingID,DIV08-2018-10881,2018-08-22 21:35:00,DIVISION 08 RTU,DAYROOM,Disciplinary,Inmate Fight
20170607056,Non Sample Set BookingID,DIV08-2018-10912,2018-08-23 16:30:00,DIVISION 08 RTU,RECREATION AREA,Deescalation/Fight,Battery to Inmate
20180227030,Sample Set BookingID,DIV08-2018-10912,2018-08-23 16:30:00,DIVISION 08 RTU,RECREATION AREA,Deescalation/Fight,Battery to Inmate
20180220063,Sample Set BookingID,DIV08-2018-10927,2018-08-23 03:30:00,DIVISION 08 RTU,SHOWER ROOM,Disciplinary,Disciplinary
20180609139,Sample Set BookingID,DIV08-2018-10927,2018-08-23 03:30:00,DIVISION 08 RTU,SHOWER ROOM,Disciplinary,Disciplinary
20180629046,Sample Set BookingID,DIV08-2018-10973,2018-08-25 04:30:00,DIVISION 08 RTU,IN CELL,Disciplinary,Disciplinary
20180707158,Non Sample Set BookingID,DIV08-2018-10973,2018-08-25 04:30:00,DIVISION 08 RTU,IN CELL,Disciplinary,Disciplinary
20180713178,Non Sample Set BookingID,DIV08-2018-10973,2018-08-25 04:30:00,DIVISION 08 RTU,IN CELL,Disciplinary,Disciplinary
20180324128,Sample Set BookingID,DIV08-2018-10980,2018-08-25 10:39:00,DIVISION 08 RTU,DAYROOM,Disciplinary,Disciplinary
20170716167,Non Sample Set BookingID,DIV08-2018-10996,2018-08-25 18:15:00,DIVISION 08 RTU,IN CELL,Inmate Fight,Inmate Fight
20180212104,Sample Set BookingID,DIV08-2018-10996,2018-08-25 18:15:00,DIVISION 08 RTU,IN CELL,Inmate Fight,Inmate Fight
20180608207,Sample Set BookingID,DIV08-2018-10999,2018-08-25 19:48:00,DIVISION 08 RTU,DAYROOM,Disciplinary,Battery to Inmate
20180623013,Sample Set BookingID,DIV08-2018-10999,2018-08-25 19:48:00,DIVISION 08 RTU,DAYROOM,Disciplinary,Battery to Inmate
20170826052,Non Sample Set BookingID,DIV08-2018-1113,2018-01-22 11:09:00,DIVISION 08 RTU,DAYROOM,Disciplinary,Battery to Inmate
20180113075,Sample Set BookingID,DIV08-2018-1113,2018-01-22 11:09:00,DIVISION 08 RTU,DAYROOM,Disciplinary,Battery to Inmate
20180426147,Sample Set BookingID,DIV08-2018-11134,2018-08-28 18:20:00,DIVISION 08 RTU,IN CELL,Disciplinary,Battery to Inmate
20180426147,Sample Set BookingID,DIV08-2018-11134,2018-08-28 18:20:00,DIVISION 08 RTU,IN CELL,Disciplinary,Battery to Staff
20180726139,Non Sample Set BookingID,DIV08-2018-11134,2018-08-28 18:20:00,DIVISION 08 RTU,IN CELL,Disciplinary,Battery to Inmate
20180726139,Non Sample Set BookingID,DIV08-2018-11134,2018-08-28 18:20:00,DIVISION 08 RTU,IN CELL,Disciplinary,Battery to Staff
20180813227,Non Sample Set BookingID,DIV08-2018-11134,2018-08-28 18:20:00,DIVISION 08 RTU,IN CELL,Disciplinary,Battery to Staff
20180813227,Non Sample Set BookingID,DIV08-2018-11134,2018-08-28 18:20:00,DIVISION 08 RTU,IN CELL,Disciplinary,Battery to Inmate
20180410144,Sample Set BookingID,DIV08-2018-11164,2018-08-29 11:38:00,DIVISION 08 RTU,DAYROOM,Destruction Of Property,Disciplinary
20180410144,Sample Set BookingID,DIV08-2018-11164,2018-08-29 11:38:00,DIVISION 08 RTU,DAYROOM,Destruction Of Property,Destruction of Property
20180127121,Sample Set BookingID,DIV08-2018-11177,2018-08-29 17:21:00,DIVISION 08 RTU,STAGING AREA,Disciplinary,Destruction of Property
20180127121,Sample Set BookingID,DIV08-2018-11177,2018-08-29 17:21:00,DIVISION 08 RTU,STAGING AREA,Disciplinary,Assault to Staff
20180127121,Sample Set BookingID,DIV08-2018-11177,2018-08-29 17:21:00,DIVISION 08 RTU,STAGING AREA,Disciplinary,Disciplinary
20180127121,Sample Set BookingID,DIV08-2018-11177,2018-08-29 17:21:00,DIVISION 08 RTU,STAGING AREA,Disciplinary,Informational
20161130181,Non Sample Set BookingID,DIV08-2018-11183,2018-08-29 19:00:00,DIVISION 08 RTU,DAYROOM,Battery To Staff Without Injuries,Disciplinary
20161130181,Non Sample Set BookingID,DIV08-2018-11183,2018-08-29 19:00:00,DIVISION 08 RTU,DAYROOM,Battery To Staff Without Injuries,Battery to Staff
20170730184,Non Sample Set BookingID,DIV08-2018-11183,2018-08-29 19:00:00,DIVISION 08 RTU,DAYROOM,Battery To Staff Without Injuries,Battery to Staff
20170730184,Non Sample Set BookingID,DIV08-2018-11183,2018-08-29 19:00:00,DIVISION 08 RTU,DAYROOM,Battery To Staff Without Injuries,Disciplinary
20180530125,Sample Set BookingID,DIV08-2018-11183,2018-08-29 19:00:00,DIVISION 08 RTU,DAYROOM,Battery To Staff Without Injuries,Battery to Staff
20180530125,Sample Set BookingID,DIV08-2018-11183,2018-08-29 19:00:00,DIVISION 08 RTU,DAYROOM,Battery To Staff Without Injuries,Disciplinary
20171211211,Non Sample Set BookingID,DIV08-2018-11188,2018-08-29 21:30:00,DIVISION 08 RTU,DAYROOM,Inmate Fight,Inmate Fight
20180510183,Sample Set BookingID,DIV08-2018-11188,2018-08-29 21:30:00,DIVISION 08 RTU,DAYROOM,Inmate Fight,Inmate Fight
20180813216,Non Sample Set BookingID,DIV08-2018-11188,2018-08-29 21:30:00,DIVISION 08 RTU,DAYROOM,Inmate Fight,Inmate Fight
20180507151,Sample Set BookingID,DIV08-2018-11223,2018-08-30 13:00:00,DIVISION 08 RTU,IN CELL,Disciplinary,Disciplinary
20180120065,Sample Set BookingID,DIV08-2018-11246,2018-08-30 20:05:00,DIVISION 08 RTU,DAYROOM,Disciplinary,Disciplinary
20180522152,Sample Set BookingID,DIV08-2018-11246,2018-08-30 20:05:00,DIVISION 08 RTU,DAYROOM,Disciplinary,Disciplinary
20180107150,Sample Set BookingID,DIV08-2018-11247,2018-08-30 20:30:00,DIVISION 08 RTU,DAYROOM,Disciplinary,Disciplinary
20180107150,Sample Set BookingID,DIV08-2018-11247,2018-08-30 20:30:00,DIVISION 08 RTU,DAYROOM,Disciplinary,Sexual Misconduct
20180222196,Sample Set BookingID,DIV08-2018-11254,2018-08-30 21:23:00,DIVISION 08 RTU,DAYROOM,Deescalation/Use of Force,Disciplinary
20180816140,Non Sample Set BookingID,DIV08-2018-11254,2018-08-30 21:23:00,DIVISION 08 RTU,DAYROOM,Deescalation/Use of Force,Disciplinary
20180617084,Sample Set BookingID,DIV08-2018-11327,2018-09-01 15:43:00,DIVISION 08 RTU,DAYROOM,Disciplinary,Disciplinary
20170923038,Non Sample Set BookingID,DIV08-2018-11439,2018-09-04 15:45:00,DIVISION 08 RTU,DAYROOM,Inmate Fight,Disciplinary
20170923038,Non Sample Set BookingID,DIV08-2018-11439,2018-09-04 15:45:00,DIVISION 08 RTU,DAYROOM,Inmate Fight,Inmate Fight
20180517083,Sample Set BookingID,DIV08-2018-11439,2018-09-04 15:45:00,DIVISION 08 RTU,DAYROOM,Inmate Fight,Inmate Fight
20180517083,Sample Set BookingID,DIV08-2018-11439,2018-09-04 15:45:00,DIVISION 08 RTU,DAYROOM,Inmate Fight,Disciplinary
20180829223,Non Sample Set BookingID,DIV08-2018-11439,2018-09-04 15:45:00,DIVISION 08 RTU,DAYROOM,Inmate Fight,Inmate Fight
20180829223,Non Sample Set BookingID,DIV08-2018-11439,2018-09-04 15:45:00,DIVISION 08 RTU,DAYROOM,Inmate Fight,Disciplinary
20130327222,Non Sample Set BookingID,DIV08-2018-11511,2018-09-05 22:09:00,DIVISION 08 RTU,DAYROOM,Disciplinary,Disciplinary
20180222168,Sample Set BookingID,DIV08-2018-11511,2018-09-05 22:09:00,DIVISION 08 RTU,DAYROOM,Disciplinary,Disciplinary
20180531001,Sample Set BookingID,DIV08-2018-11567,2018-09-06 20:30:00,DIVISION 08 RTU,DAYROOM,Disciplinary,
20180507151,Sample Set BookingID,DIV08-2018-11572,2018-09-06 22:18:00,DIVISION 08 RTU,HALLWAY,Disciplinary,Disciplinary
20180507151,Sample Set BookingID,DIV08-2018-11572,2018-09-06 22:18:00,DIVISION 08 RTU,HALLWAY,Disciplinary,Refusal to Lock Up
20180107150,Sample Set BookingID,DIV08-2018-11616,2018-09-07 21:30:00,DIVISION 08 RTU,SHOWER ROOM,Disciplinary,Disciplinary
20180107150,Sample Set BookingID,DIV08-2018-11616,2018-09-07 21:30:00,DIVISION 08 RTU,SHOWER ROOM,Disciplinary,Informational
20180718243,Non Sample Set BookingID,DIV08-2018-11616,2018-09-07 21:30:00,DIVISION 08 RTU,SHOWER ROOM,Disciplinary,Informational
20180718243,Non Sample Set BookingID,DIV08-2018-11616,2018-09-07 21:30:00,DIVISION 08 RTU,SHOWER ROOM,Disciplinary,Disciplinary
20180305077,Sample Set BookingID,DIV08-2018-11625,2018-09-08 09:30:00,DIVISION 08 RTU,IN CELL,Contraband Recovery,Contraband Involved
20180305077,Sample Set BookingID,DIV08-2018-11625,2018-09-08 09:30:00,DIVISION 08 RTU,IN CELL,Contraband Recovery,Disciplinary
20180305077,Sample Set BookingID,DIV08-2018-11625,2018-09-08 09:30:00,DIVISION 08 RTU,IN CELL,Contraband Recovery,Contraband Confiscated (From Detainee)
20180328101,Sample Set BookingID,DIV08-2018-11671,2018-09-09 18:30:00,DIVISION 08 RTU,DAYROOM,Inmate Fight,Disciplinary
20180328101,Sample Set BookingID,DIV08-2018-11671,2018-09-09 18:30:00,DIVISION 08 RTU,DAYROOM,Inmate Fight,Inmate Fight
20180328101,Sample Set BookingID,DIV08-2018-11671,2018-09-09 18:30:00,DIVISION 08 RTU,DAYROOM,Inmate Fight,Informational
20180328101,Sample Set BookingID,DIV08-2018-11671,2018-09-09 18:30:00,DIVISION 08 RTU,DAYROOM,Inmate Fight,Medical Involved
20180803180,Non Sample Set BookingID,DIV08-2018-11671,2018-09-09 18:30:00,DIVISION 08 RTU,DAYROOM,Inmate Fight,Inmate Fight
20180803180,Non Sample Set BookingID,DIV08-2018-11671,2018-09-09 18:30:00,DIVISION 08 RTU,DAYROOM,Inmate Fight,Disciplinary
20180803180,Non Sample Set BookingID,DIV08-2018-11671,2018-09-09 18:30:00,DIVISION 08 RTU,DAYROOM,Inmate Fight,Informational
20180803180,Non Sample Set BookingID,DIV08-2018-11671,2018-09-09 18:30:00,DIVISION 08 RTU,DAYROOM,Inmate Fight,Medical Involved
20171211211,Non Sample Set BookingID,DIV08-2018-11724,2018-09-10 19:45:00,DIVISION 08 RTU,SHOWER ROOM,Disciplinary,Disciplinary
20180305077,Sample Set BookingID,DIV08-2018-11724,2018-09-10 19:45:00,DIVISION 08 RTU,SHOWER ROOM,Disciplinary,Disciplinary
20180505020,Sample Set BookingID,DIV08-2018-11824,2018-09-12 19:20:00,DIVISION 08 RTU,DAYROOM,Disciplinary,Disciplinary
20180711215,Non Sample Set BookingID,DIV08-2018-11824,2018-09-12 19:20:00,DIVISION 08 RTU,DAYROOM,Disciplinary,Disciplinary
20180617084,Sample Set BookingID,DIV08-2018-11841,2018-09-13 05:55:00,DIVISION 08 RTU,DAYROOM,Disciplinary,
20180531025,Sample Set BookingID,DIV08-2018-11845,2018-09-13 08:00:00,DIVISION 08 RTU,HALLWAY,Battery To Staff Without Injuries,Battery to Staff
20180531025,Sample Set BookingID,DIV08-2018-11845,2018-09-13 08:00:00,DIVISION 08 RTU,HALLWAY,Battery To Staff Without Injuries,Disciplinary
20180531025,Sample Set BookingID,DIV08-2018-11845,2018-09-13 08:00:00,DIVISION 08 RTU,HALLWAY,Battery To Staff Without Injuries,Attempt Battery to Staff
20180531025,Sample Set BookingID,DIV08-2018-11845,2018-09-13 08:00:00,DIVISION 08 RTU,HALLWAY,Battery To Staff Without Injuries,Projection of Fluids
20180505020,Sample Set BookingID,DIV08-2018-11852,2018-09-13 09:25:00,DIVISION 08 RTU,DAYROOM,Contraband Recovery,Contraband Confiscated (From Detainee)
20180505020,Sample Set BookingID,DIV08-2018-11852,2018-09-13 09:25:00,DIVISION 08 RTU,DAYROOM,Contraband Recovery,Disciplinary
20180323040,Sample Set BookingID,DIV08-2018-11924,2018-09-14 13:53:00,DIVISION 08 RTU,DAYROOM,Inmate Fight,Inmate Fight
20180323040,Sample Set BookingID,DIV08-2018-11924,2018-09-14 13:53:00,DIVISION 08 RTU,DAYROOM,Inmate Fight,Disciplinary
20180421165,Sample Set BookingID,DIV08-2018-11924,2018-09-14 13:53:00,DIVISION 08 RTU,DAYROOM,Inmate Fight,Disciplinary
20180421165,Sample Set BookingID,DIV08-2018-11924,2018-09-14 13:53:00,DIVISION 08 RTU,DAYROOM,Inmate Fight,Inmate Fight
20180510075,Sample Set BookingID,DIV08-2018-11924,2018-09-14 13:53:00,DIVISION 08 RTU,DAYROOM,Inmate Fight,Disciplinary
20180510075,Sample Set BookingID,DIV08-2018-11924,2018-09-14 13:53:00,DIVISION 08 RTU,DAYROOM,Inmate Fight,Inmate Fight
20180905025,Non Sample Set BookingID,DIV08-2018-11924,2018-09-14 13:53:00,DIVISION 08 RTU,DAYROOM,Inmate Fight,Inmate Fight
20180905025,Non Sample Set BookingID,DIV08-2018-11924,2018-09-14 13:53:00,DIVISION 08 RTU,DAYROOM,Inmate Fight,Disciplinary
20180608042,Sample Set BookingID,DIV08-2018-11940,2018-09-14 22:00:00,DIVISION 08 RTU,DAYROOM,Inmate Fight,Disciplinary
20180608042,Sample Set BookingID,DIV08-2018-11940,2018-09-14 22:00:00,DIVISION 08 RTU,DAYROOM,Inmate Fight,Inmate Fight
20180827129,Non Sample Set BookingID,DIV08-2018-11940,2018-09-14 22:00:00,DIVISION 08 RTU,DAYROOM,Inmate Fight,Inmate Fight
20180827129,Non Sample Set BookingID,DIV08-2018-11940,2018-09-14 22:00:00,DIVISION 08 RTU,DAYROOM,Inmate Fight,Disciplinary
20180418071,Sample Set BookingID,DIV08-2018-11943,2018-09-15 00:48:00,DIVISION 08 RTU,IN CELL,Disciplinary,Battery to Inmate
20180905113,Non Sample Set BookingID,DIV08-2018-11943,2018-09-15 00:48:00,DIVISION 08 RTU,IN CELL,Disciplinary,Battery to Inmate
20170627189,Non Sample Set BookingID,DIV08-2018-1195,2018-01-23 21:19:00,DIVISION 08 RTU,IN CELL,Deescalation/Use of Force,Disciplinary
20170627189,Non Sample Set BookingID,DIV08-2018-1195,2018-01-23 21:19:00,DIVISION 08 RTU,IN CELL,Deescalation/Use of Force,Medical Involved
20180117208,Sample Set BookingID,DIV08-2018-1195,2018-01-23 21:19:00,DIVISION 08 RTU,IN CELL,Deescalation/Use of Force,Disciplinary
20180117208,Sample Set BookingID,DIV08-2018-1195,2018-01-23 21:19:00,DIVISION 08 RTU,IN CELL,Deescalation/Use of Force,Medical Involved
20171211211,Non Sample Set BookingID,DIV08-2018-11964,2018-09-15 14:07:00,DIVISION 08 RTU,DAYROOM,Inmate Fight,
20180626112,Sample Set BookingID,DIV08-2018-11964,2018-09-15 14:07:00,DIVISION 08 RTU,DAYROOM,Inmate Fight,
20170713063,Non Sample Set BookingID,DIV08-2018-11971,2018-09-15 17:32:00,DIVISION 08 RTU,IN CELL,Inmate Fight,Inmate Fight
20171222216,Non Sample Set BookingID,DIV08-2018-11971,2018-09-15 17:32:00,DIVISION 08 RTU,IN CELL,Inmate Fight,Inmate Fight
20180127121,Sample Set BookingID,DIV08-2018-11971,2018-09-15 17:32:00,DIVISION 08 RTU,IN CELL,Inmate Fight,Inmate Fight
20180108137,Sample Set BookingID,DIV08-2018-11984,2018-09-16 05:49:00,DIVISION 08 RTU,IN CELL,Deescalation/Fight,Disciplinary
20180108137,Sample Set BookingID,DIV08-2018-11984,2018-09-16 05:49:00,DIVISION 08 RTU,IN CELL,Deescalation/Fight,Inmate Fight
20180725068,Non Sample Set BookingID,DIV08-2018-11984,2018-09-16 05:49:00,DIVISION 08 RTU,IN CELL,Deescalation/Fight,Inmate Fight
20180725068,Non Sample Set BookingID,DIV08-2018-11984,2018-09-16 05:49:00,DIVISION 08 RTU,IN CELL,Deescalation/Fight,Disciplinary
20170923038,Non Sample Set BookingID,DIV08-2018-12008,2018-09-16 19:15:00,DIVISION 08 RTU,IN CELL,Disciplinary,Informational
20170923038,Non Sample Set BookingID,DIV08-2018-12008,2018-09-16 19:15:00,DIVISION 08 RTU,IN CELL,Disciplinary,Disciplinary
20170923038,Non Sample Set BookingID,DIV08-2018-12008,2018-09-16 19:15:00,DIVISION 08 RTU,IN CELL,Disciplinary,Medical Involved
20180127121,Sample Set BookingID,DIV08-2018-12008,2018-09-16 19:15:00,DIVISION 08 RTU,IN CELL,Disciplinary,Informational
20180127121,Sample Set BookingID,DIV08-2018-12008,2018-09-16 19:15:00,DIVISION 08 RTU,IN CELL,Disciplinary,Disciplinary
20180127121,Sample Set BookingID,DIV08-2018-12008,2018-09-16 19:15:00,DIVISION 08 RTU,IN CELL,Disciplinary,Medical Involved
20180221110,Sample Set BookingID,DIV08-2018-12015,2018-09-17 06:20:00,DIVISION 08 RTU,IN CELL,Deescalation/Fight,Battery to Inmate
20180221110,Sample Set BookingID,DIV08-2018-12015,2018-09-17 06:20:00,DIVISION 08 RTU,IN CELL,Deescalation/Fight,Disciplinary
20180912167,Non Sample Set BookingID,DIV08-2018-12015,2018-09-17 06:20:00,DIVISION 08 RTU,IN CELL,Deescalation/Fight,Battery to Inmate
20180912167,Non Sample Set BookingID,DIV08-2018-12015,2018-09-17 06:20:00,DIVISION 08 RTU,IN CELL,Deescalation/Fight,Disciplinary
20160916004,Non Sample Set BookingID,DIV08-2018-12043,2018-09-17 15:15:00,DIVISION 08 RTU,DAYROOM,Informational,Informational
20180522036,Sample Set BookingID,DIV08-2018-12043,2018-09-17 15:15:00,DIVISION 08 RTU,DAYROOM,Informational,Informational
20180621153,Sample Set BookingID,DIV08-2018-12068,2018-09-18 08:10:00,DIVISION 08 RTU,RECREATION AREA,Disciplinary,Disciplinary
