booking_id,booking_id_type,incident_number,incident_date_time,incident_facility_location,incident_location,infraction
20180616107,Sample Set BookingID,DIV08-2018-10073,2018-08-06 20:30:00,DIVISION 08 RTU,DAYROOM,211 Misuse of Medication
20180616107,Sample Set BookingID,DIV08-2018-10073,2018-08-06 20:30:00,DIVISION 08 RTU,DAYROOM,219 Disobeying or Resisting Orders
20180305011,Sample Set BookingID,DIV08-2018-10074,2018-08-06 22:30:00,DIVISION 08 RTU,DAYROOM,207 Fighting
20180616205,Sample Set BookingID,DIV08-2018-10074,2018-08-06 22:30:00,DIVISION 08 RTU,DAYROOM,207 Fighting
20180130234,Sample Set BookingID,DIV08-2018-10081,2018-08-07 08:35:00,DIVISION 08 RTU,DAYROOM,313 Masturbation
20180510208,Sample Set BookingID,DIV08-2018-10113,2018-08-07 17:50:00,DIVISION 08 RTU,DAYROOM,105 Disorderly Conduct
20180510208,Sample Set BookingID,DIV08-2018-10113,2018-08-07 17:50:00,DIVISION 08 RTU,DAYROOM,207 Fighting
20180510208,Sample Set BookingID,DIV08-2018-10113,2018-08-07 17:50:00,DIVISION 08 RTU,DAYROOM,219 Disobeying or Resisting Orders
20190210012,Non Sample Set BookingID,DIV08-2018-10113,2018-08-07 17:50:00,DIVISION 08 RTU,DAYROOM,105 Disorderly Conduct
20190210012,Non Sample Set BookingID,DIV08-2018-10113,2018-08-07 17:50:00,DIVISION 08 RTU,DAYROOM,207 Fighting
20190210012,Non Sample Set BookingID,DIV08-2018-10113,2018-08-07 17:50:00,DIVISION 08 RTU,DAYROOM,219 Disobeying or Resisting Orders
20180511157,Sample Set BookingID,DIV08-2018-10116,2018-08-07 19:00:00,DIVISION 08 RTU,IN CELL,208 Flooding
20180306221,Sample Set BookingID,DIV08-2018-10163,2018-08-08 18:00:00,DIVISION 08 RTU,DAYROOM,202 Bullying and/or Hazing
20180117134,Sample Set BookingID,DIV08-2018-10183,2018-08-09 09:14:00,DIVISION 08 RTU,IN CELL,105 Disorderly Conduct
20180317067,Sample Set BookingID,DIV08-2018-10183,2018-08-09 09:14:00,DIVISION 08 RTU,IN CELL,105 Disorderly Conduct
20180108137,Sample Set BookingID,DIV08-2018-10208,2018-08-09 12:50:00,DIVISION 08 RTU,DAYROOM,105 Disorderly Conduct
20180108137,Sample Set BookingID,DIV08-2018-10208,2018-08-09 12:50:00,DIVISION 08 RTU,DAYROOM,207 Fighting
20180805101,Non Sample Set BookingID,DIV08-2018-10208,2018-08-09 12:50:00,DIVISION 08 RTU,DAYROOM,105 Disorderly Conduct
20180805101,Non Sample Set BookingID,DIV08-2018-10208,2018-08-09 12:50:00,DIVISION 08 RTU,DAYROOM,207 Fighting
20180222196,Sample Set BookingID,DIV08-2018-10212,2018-08-09 13:55:00,DIVISION 08 RTU,IN CELL,322 Disrespect to Staff
20180516177,Sample Set BookingID,DIV08-2018-10216,2018-08-09 14:30:00,DIVISION 08 RTU,DAYROOM,105 Disorderly Conduct
20180516177,Sample Set BookingID,DIV08-2018-10216,2018-08-09 14:30:00,DIVISION 08 RTU,DAYROOM,207 Fighting
20180717092,Non Sample Set BookingID,DIV08-2018-10216,2018-08-09 14:30:00,DIVISION 08 RTU,DAYROOM,105 Disorderly Conduct
20180717092,Non Sample Set BookingID,DIV08-2018-10216,2018-08-09 14:30:00,DIVISION 08 RTU,DAYROOM,207 Fighting
20180717092,Non Sample Set BookingID,DIV08-2018-10216,2018-08-09 14:30:00,DIVISION 08 RTU,DAYROOM,307 Battery
20180222196,Sample Set BookingID,DIV08-2018-10228,2018-08-09 16:40:00,DIVISION 08 RTU,FEMALE HOLDING,105 Disorderly Conduct
20180222196,Sample Set BookingID,DIV08-2018-10228,2018-08-09 16:40:00,DIVISION 08 RTU,FEMALE HOLDING,212 Movement Violation
20180222196,Sample Set BookingID,DIV08-2018-10228,2018-08-09 16:40:00,DIVISION 08 RTU,FEMALE HOLDING,219 Disobeying or Resisting Orders
20180222196,Sample Set BookingID,DIV08-2018-10228,2018-08-09 16:40:00,DIVISION 08 RTU,FEMALE HOLDING,301 Aggravated Verbal Threat
20180222196,Sample Set BookingID,DIV08-2018-10228,2018-08-09 16:40:00,DIVISION 08 RTU,FEMALE HOLDING,320 Verbal Threat to Staff
20180222196,Sample Set BookingID,DIV08-2018-10228,2018-08-09 16:40:00,DIVISION 08 RTU,FEMALE HOLDING,322 Disrespect to Staff
20180222196,Sample Set BookingID,DIV08-2018-10228,2018-08-09 16:40:00,DIVISION 08 RTU,FEMALE HOLDING,404 Battery to Staff
20190226171,Non Sample Set BookingID,DIV08-2018-10241,2018-08-09 19:50:00,DIVISION 08 RTU,DAYROOM,219 Disobeying or Resisting Orders
20190226171,Non Sample Set BookingID,DIV08-2018-10241,2018-08-09 19:50:00,DIVISION 08 RTU,DAYROOM,320 Verbal Threat to Staff
20190226171,Non Sample Set BookingID,DIV08-2018-10241,2018-08-09 19:50:00,DIVISION 08 RTU,DAYROOM,322 Disrespect to Staff
20180615240,Sample Set BookingID,DIV08-2018-10248,2018-08-10 02:35:00,DIVISION 08 RTU,SHOWER ROOM,105 Disorderly Conduct
20180615240,Sample Set BookingID,DIV08-2018-10248,2018-08-10 02:35:00,DIVISION 08 RTU,SHOWER ROOM,219 Disobeying or Resisting Orders
20180615240,Sample Set BookingID,DIV08-2018-10248,2018-08-10 02:35:00,DIVISION 08 RTU,SHOWER ROOM,320 Verbal Threat to Staff
20180615240,Sample Set BookingID,DIV08-2018-10248,2018-08-10 02:35:00,DIVISION 08 RTU,SHOWER ROOM,322 Disrespect to Staff
20180216202,Sample Set BookingID,DIV08-2018-10276,2018-08-10 15:20:00,DIVISION 08 RTU,STAGING AREA,211 Misuse of Medication
20180216202,Sample Set BookingID,DIV08-2018-10276,2018-08-10 15:20:00,DIVISION 08 RTU,STAGING AREA,315 Possession of Level 3 Contraband
20190118219,Non Sample Set BookingID,DIV08-2018-10276,2018-08-10 15:20:00,DIVISION 08 RTU,STAGING AREA,211 Misuse of Medication
20190118219,Non Sample Set BookingID,DIV08-2018-10276,2018-08-10 15:20:00,DIVISION 08 RTU,STAGING AREA,315 Possession of Level 3 Contraband
20180531245,Sample Set BookingID,DIV08-2018-10350,2018-08-12 10:15:00,DIVISION 08 RTU,IN CELL,307 Battery
20180127121,Sample Set BookingID,DIV08-2018-10376,2018-08-12 19:51:00,DIVISION 08 RTU,DAYROOM,105 Disorderly Conduct
20180127121,Sample Set BookingID,DIV08-2018-10376,2018-08-12 19:51:00,DIVISION 08 RTU,DAYROOM,207 Fighting
20180127121,Sample Set BookingID,DIV08-2018-10376,2018-08-12 19:51:00,DIVISION 08 RTU,DAYROOM,219 Disobeying or Resisting Orders
20180411126,Sample Set BookingID,DIV08-2018-10376,2018-08-12 19:51:00,DIVISION 08 RTU,DAYROOM,105 Disorderly Conduct
20180411126,Sample Set BookingID,DIV08-2018-10376,2018-08-12 19:51:00,DIVISION 08 RTU,DAYROOM,207 Fighting
20180411126,Sample Set BookingID,DIV08-2018-10376,2018-08-12 19:51:00,DIVISION 08 RTU,DAYROOM,219 Disobeying or Resisting Orders
20170916049,Non Sample Set BookingID,DIV08-2018-10393,2018-08-13 10:35:00,DIVISION 08 RTU,IN CELL,207 Fighting
20180306221,Sample Set BookingID,DIV08-2018-10393,2018-08-13 10:35:00,DIVISION 08 RTU,IN CELL,207 Fighting
20180605134,Sample Set BookingID,DIV08-2018-10431,2018-08-14 00:22:00,DIVISION 08 RTU,IN CELL,307 Battery
20180510183,Sample Set BookingID,DIV08-2018-10442,2018-08-14 07:35:00,DIVISION 08 RTU,DAYROOM,312 Instigating Gang Attack/Fight
20180807040,Non Sample Set BookingID,DIV08-2018-10442,2018-08-14 07:35:00,DIVISION 08 RTU,DAYROOM,402 Aggravated Battery
20160724150,Non Sample Set BookingID,DIV08-2018-10471,2018-08-14 18:07:00,DIVISION 08 RTU,DAYROOM,105 Disorderly Conduct
20160724150,Non Sample Set BookingID,DIV08-2018-10471,2018-08-14 18:07:00,DIVISION 08 RTU,DAYROOM,207 Fighting
20160724150,Non Sample Set BookingID,DIV08-2018-10471,2018-08-14 18:07:00,DIVISION 08 RTU,DAYROOM,219 Disobeying or Resisting Orders
20160724150,Non Sample Set BookingID,DIV08-2018-10471,2018-08-14 18:07:00,DIVISION 08 RTU,DAYROOM,307 Battery
20160724150,Non Sample Set BookingID,DIV08-2018-10471,2018-08-14 18:07:00,DIVISION 08 RTU,DAYROOM,404 Battery to Staff
20160724150,Non Sample Set BookingID,DIV08-2018-10471,2018-08-14 18:07:00,DIVISION 08 RTU,DAYROOM,413 Attempted Battery to Staff
20180504146,Sample Set BookingID,DIV08-2018-10471,2018-08-14 18:07:00,DIVISION 08 RTU,DAYROOM,105 Disorderly Conduct
20180504146,Sample Set BookingID,DIV08-2018-10471,2018-08-14 18:07:00,DIVISION 08 RTU,DAYROOM,207 Fighting
20180504146,Sample Set BookingID,DIV08-2018-10471,2018-08-14 18:07:00,DIVISION 08 RTU,DAYROOM,219 Disobeying or Resisting Orders
20180504146,Sample Set BookingID,DIV08-2018-10471,2018-08-14 18:07:00,DIVISION 08 RTU,DAYROOM,404 Battery to Staff
20180504146,Sample Set BookingID,DIV08-2018-10471,2018-08-14 18:07:00,DIVISION 08 RTU,DAYROOM,413 Attempted Battery to Staff
20180629046,Sample Set BookingID,DIV08-2018-10491,2018-08-15 08:30:00,DIVISION 08 RTU,DAYROOM,207 Fighting
20180629046,Sample Set BookingID,DIV08-2018-10491,2018-08-15 08:30:00,DIVISION 08 RTU,DAYROOM,219 Disobeying or Resisting Orders
20180812143,Non Sample Set BookingID,DIV08-2018-10491,2018-08-15 08:30:00,DIVISION 08 RTU,DAYROOM,207 Fighting
20180812143,Non Sample Set BookingID,DIV08-2018-10491,2018-08-15 08:30:00,DIVISION 08 RTU,DAYROOM,219 Disobeying or Resisting Orders
20170516044,Non Sample Set BookingID,DIV08-2018-10584,2018-08-17 05:55:00,DIVISION 08 RTU,DAYROOM,117 Theft From Another Inmate
20180504200,Sample Set BookingID,DIV08-2018-10587,2018-08-17 09:10:00,DIVISION 08 RTU,DAYROOM,207 Fighting
20180802212,Non Sample Set BookingID,DIV08-2018-10587,2018-08-17 09:10:00,DIVISION 08 RTU,DAYROOM,105 Disorderly Conduct
20180802212,Non Sample Set BookingID,DIV08-2018-10587,2018-08-17 09:10:00,DIVISION 08 RTU,DAYROOM,207 Fighting
20180802212,Non Sample Set BookingID,DIV08-2018-10587,2018-08-17 09:10:00,DIVISION 08 RTU,DAYROOM,219 Disobeying or Resisting Orders
20180802212,Non Sample Set BookingID,DIV08-2018-10587,2018-08-17 09:10:00,DIVISION 08 RTU,DAYROOM,322 Disrespect to Staff
20180802212,Non Sample Set BookingID,DIV08-2018-10587,2018-08-17 09:10:00,DIVISION 08 RTU,DAYROOM,327 Damage to CCSO Property
20180802212,Non Sample Set BookingID,DIV08-2018-10587,2018-08-17 09:10:00,DIVISION 08 RTU,DAYROOM,404 Battery to Staff
20180531025,Sample Set BookingID,DIV08-2018-10608,2018-08-17 12:52:00,DIVISION 08 RTU,DAYROOM,122 Verbal Threat to an Inmate
20180531025,Sample Set BookingID,DIV08-2018-10608,2018-08-17 12:52:00,DIVISION 08 RTU,DAYROOM,207 Fighting
20180531025,Sample Set BookingID,DIV08-2018-10608,2018-08-17 12:52:00,DIVISION 08 RTU,DAYROOM,219 Disobeying or Resisting Orders
20180724112,Non Sample Set BookingID,DIV08-2018-10608,2018-08-17 12:52:00,DIVISION 08 RTU,DAYROOM,207 Fighting
20180724112,Non Sample Set BookingID,DIV08-2018-10608,2018-08-17 12:52:00,DIVISION 08 RTU,DAYROOM,219 Disobeying or Resisting Orders
20180814124,Non Sample Set BookingID,DIV08-2018-10623,2018-08-17 19:10:00,DIVISION 08 RTU,DAYROOM,307 Battery
20180226185,Sample Set BookingID,DIV08-2018-10663,2018-08-18 20:00:00,DIVISION 08 RTU,DAYROOM,105 Disorderly Conduct
20180226185,Sample Set BookingID,DIV08-2018-10663,2018-08-18 20:00:00,DIVISION 08 RTU,DAYROOM,219 Disobeying or Resisting Orders
20180613174,Sample Set BookingID,DIV08-2018-10663,2018-08-18 20:00:00,DIVISION 08 RTU,DAYROOM,105 Disorderly Conduct
20180613174,Sample Set BookingID,DIV08-2018-10663,2018-08-18 20:00:00,DIVISION 08 RTU,DAYROOM,219 Disobeying or Resisting Orders
20180531025,Sample Set BookingID,DIV08-2018-1067,2018-01-21 13:25:00,DIVISION 08 RTU,DAYROOM,307 Battery
20190219195,Non Sample Set BookingID,DIV08-2018-1067,2018-01-21 13:25:00,DIVISION 08 RTU,DAYROOM,207 Fighting
20180615008,Sample Set BookingID,DIV08-2018-10708,2018-08-19 20:50:00,DIVISION 08 RTU,DAYROOM,219 Disobeying or Resisting Orders
20180615008,Sample Set BookingID,DIV08-2018-10708,2018-08-19 20:50:00,DIVISION 08 RTU,DAYROOM,322 Disrespect to Staff
20180615008,Sample Set BookingID,DIV08-2018-10708,2018-08-19 20:50:00,DIVISION 08 RTU,DAYROOM,413 Attempted Battery to Staff
20180130243,Sample Set BookingID,DIV08-2018-10713,2018-08-20 04:50:00,DIVISION 08 RTU,DAYROOM,307 Battery
20180712220,Non Sample Set BookingID,DIV08-2018-10713,2018-08-20 04:50:00,DIVISION 08 RTU,DAYROOM,207 Fighting
20180812010,Non Sample Set BookingID,DIV08-2018-10713,2018-08-20 04:50:00,DIVISION 08 RTU,DAYROOM,207 Fighting
20180127121,Sample Set BookingID,DIV08-2018-10819,2018-08-21 23:00:00,DIVISION 08 RTU,STAGING AREA,320 Verbal Threat to Staff
20180127121,Sample Set BookingID,DIV08-2018-10819,2018-08-21 23:00:00,DIVISION 08 RTU,STAGING AREA,404 Battery to Staff
20180519048,Sample Set BookingID,DIV08-2018-10881,2018-08-22 21:35:00,DIVISION 08 RTU,DAYROOM,207 Fighting
20180525090,Sample Set BookingID,DIV08-2018-10881,2018-08-22 21:35:00,DIVISION 08 RTU,DAYROOM,207 Fighting
20170607056,Non Sample Set BookingID,DIV08-2018-10912,2018-08-23 16:30:00,DIVISION 08 RTU,RECREATION AREA,207 Fighting
20170607056,Non Sample Set BookingID,DIV08-2018-10912,2018-08-23 16:30:00,DIVISION 08 RTU,RECREATION AREA,307 Battery
20180227030,Sample Set BookingID,DIV08-2018-10912,2018-08-23 16:30:00,DIVISION 08 RTU,RECREATION AREA,207 Fighting
20180227030,Sample Set BookingID,DIV08-2018-10912,2018-08-23 16:30:00,DIVISION 08 RTU,RECREATION AREA,307 Battery
20180220063,Sample Set BookingID,DIV08-2018-10927,2018-08-23 03:30:00,DIVISION 08 RTU,SHOWER ROOM,307 Battery
20180707158,Non Sample Set BookingID,DIV08-2018-10973,2018-08-25 04:30:00,DIVISION 08 RTU,IN CELL,117 Theft From Another Inmate
20180324128,Sample Set BookingID,DIV08-2018-10980,2018-08-25 10:39:00,DIVISION 08 RTU,DAYROOM,105 Disorderly Conduct
20180324128,Sample Set BookingID,DIV08-2018-10980,2018-08-25 10:39:00,DIVISION 08 RTU,DAYROOM,219 Disobeying or Resisting Orders
20180324128,Sample Set BookingID,DIV08-2018-10980,2018-08-25 10:39:00,DIVISION 08 RTU,DAYROOM,320 Verbal Threat to Staff
20180324128,Sample Set BookingID,DIV08-2018-10980,2018-08-25 10:39:00,DIVISION 08 RTU,DAYROOM,322 Disrespect to Staff
20170716167,Non Sample Set BookingID,DIV08-2018-10996,2018-08-25 18:15:00,DIVISION 08 RTU,IN CELL,207 Fighting
20170716167,Non Sample Set BookingID,DIV08-2018-10996,2018-08-25 18:15:00,DIVISION 08 RTU,IN CELL,307 Battery
20180212104,Sample Set BookingID,DIV08-2018-10996,2018-08-25 18:15:00,DIVISION 08 RTU,IN CELL,207 Fighting
20180623013,Sample Set BookingID,DIV08-2018-10999,2018-08-25 19:48:00,DIVISION 08 RTU,DAYROOM,219 Disobeying or Resisting Orders
20180623013,Sample Set BookingID,DIV08-2018-10999,2018-08-25 19:48:00,DIVISION 08 RTU,DAYROOM,307 Battery
20170826052,Non Sample Set BookingID,DIV08-2018-1113,2018-01-22 11:09:00,DIVISION 08 RTU,DAYROOM,307 Battery
20180426147,Sample Set BookingID,DIV08-2018-11134,2018-08-28 18:20:00,DIVISION 08 RTU,IN CELL,105 Disorderly Conduct
20180426147,Sample Set BookingID,DIV08-2018-11134,2018-08-28 18:20:00,DIVISION 08 RTU,IN CELL,307 Battery
20180726139,Non Sample Set BookingID,DIV08-2018-11134,2018-08-28 18:20:00,DIVISION 08 RTU,IN CELL,105 Disorderly Conduct
20180726139,Non Sample Set BookingID,DIV08-2018-11134,2018-08-28 18:20:00,DIVISION 08 RTU,IN CELL,307 Battery
20180726139,Non Sample Set BookingID,DIV08-2018-11134,2018-08-28 18:20:00,DIVISION 08 RTU,IN CELL,404 Battery to Staff
20180410144,Sample Set BookingID,DIV08-2018-11164,2018-08-29 11:38:00,DIVISION 08 RTU,DAYROOM,105 Disorderly Conduct
20180410144,Sample Set BookingID,DIV08-2018-11164,2018-08-29 11:38:00,DIVISION 08 RTU,DAYROOM,320 Verbal Threat to Staff
20180410144,Sample Set BookingID,DIV08-2018-11164,2018-08-29 11:38:00,DIVISION 08 RTU,DAYROOM,322 Disrespect to Staff
20180410144,Sample Set BookingID,DIV08-2018-11164,2018-08-29 11:38:00,DIVISION 08 RTU,DAYROOM,327 Damage to CCSO Property
20180127121,Sample Set BookingID,DIV08-2018-11177,2018-08-29 17:21:00,DIVISION 08 RTU,STAGING AREA,105 Disorderly Conduct
20180127121,Sample Set BookingID,DIV08-2018-11177,2018-08-29 17:21:00,DIVISION 08 RTU,STAGING AREA,219 Disobeying or Resisting Orders
20180127121,Sample Set BookingID,DIV08-2018-11177,2018-08-29 17:21:00,DIVISION 08 RTU,STAGING AREA,301 Aggravated Verbal Threat
20180127121,Sample Set BookingID,DIV08-2018-11177,2018-08-29 17:21:00,DIVISION 08 RTU,STAGING AREA,320 Verbal Threat to Staff
20180127121,Sample Set BookingID,DIV08-2018-11177,2018-08-29 17:21:00,DIVISION 08 RTU,STAGING AREA,322 Disrespect to Staff
20180127121,Sample Set BookingID,DIV08-2018-11177,2018-08-29 17:21:00,DIVISION 08 RTU,STAGING AREA,327 Damage to CCSO Property
20161130181,Non Sample Set BookingID,DIV08-2018-11183,2018-08-29 19:00:00,DIVISION 08 RTU,DAYROOM,117 Theft From Another Inmate
20161130181,Non Sample Set BookingID,DIV08-2018-11183,2018-08-29 19:00:00,DIVISION 08 RTU,DAYROOM,219 Disobeying or Resisting Orders
20161130181,Non Sample Set BookingID,DIV08-2018-11183,2018-08-29 19:00:00,DIVISION 08 RTU,DAYROOM,404 Battery to Staff
20171211211,Non Sample Set BookingID,DIV08-2018-11188,2018-08-29 21:30:00,DIVISION 08 RTU,DAYROOM,105 Disorderly Conduct
20180510183,Sample Set BookingID,DIV08-2018-11188,2018-08-29 21:30:00,DIVISION 08 RTU,DAYROOM,207 Fighting
20180510183,Sample Set BookingID,DIV08-2018-11188,2018-08-29 21:30:00,DIVISION 08 RTU,DAYROOM,219 Disobeying or Resisting Orders
20180813216,Non Sample Set BookingID,DIV08-2018-11188,2018-08-29 21:30:00,DIVISION 08 RTU,DAYROOM,207 Fighting
20180813216,Non Sample Set BookingID,DIV08-2018-11188,2018-08-29 21:30:00,DIVISION 08 RTU,DAYROOM,219 Disobeying or Resisting Orders
20190226171,Non Sample Set BookingID,DIV08-2018-11223,2018-08-30 13:00:00,DIVISION 08 RTU,IN CELL,105 Disorderly Conduct
20190226171,Non Sample Set BookingID,DIV08-2018-11223,2018-08-30 13:00:00,DIVISION 08 RTU,IN CELL,219 Disobeying or Resisting Orders
20180120065,Sample Set BookingID,DIV08-2018-11246,2018-08-30 20:05:00,DIVISION 08 RTU,DAYROOM,105 Disorderly Conduct
20180522152,Sample Set BookingID,DIV08-2018-11246,2018-08-30 20:05:00,DIVISION 08 RTU,DAYROOM,105 Disorderly Conduct
20180107150,Sample Set BookingID,DIV08-2018-11247,2018-08-30 20:30:00,DIVISION 08 RTU,DAYROOM,323 Indecent Exposure
20180222196,Sample Set BookingID,DIV08-2018-11254,2018-08-30 21:23:00,DIVISION 08 RTU,DAYROOM,105 Disorderly Conduct
20180222196,Sample Set BookingID,DIV08-2018-11254,2018-08-30 21:23:00,DIVISION 08 RTU,DAYROOM,207 Fighting
20180222196,Sample Set BookingID,DIV08-2018-11254,2018-08-30 21:23:00,DIVISION 08 RTU,DAYROOM,219 Disobeying or Resisting Orders
20180816140,Non Sample Set BookingID,DIV08-2018-11254,2018-08-30 21:23:00,DIVISION 08 RTU,DAYROOM,105 Disorderly Conduct
20180816140,Non Sample Set BookingID,DIV08-2018-11254,2018-08-30 21:23:00,DIVISION 08 RTU,DAYROOM,207 Fighting
20180816140,Non Sample Set BookingID,DIV08-2018-11254,2018-08-30 21:23:00,DIVISION 08 RTU,DAYROOM,219 Disobeying or Resisting Orders
20180617084,Sample Set BookingID,DIV08-2018-11327,2018-09-01 15:43:00,DIVISION 08 RTU,DAYROOM,322 Disrespect to Staff
20170923038,Non Sample Set BookingID,DIV08-2018-11439,2018-09-04 15:45:00,DIVISION 08 RTU,DAYROOM,105 Disorderly Conduct
20170923038,Non Sample Set BookingID,DIV08-2018-11439,2018-09-04 15:45:00,DIVISION 08 RTU,DAYROOM,202 Bullying and/or Hazing
20170923038,Non Sample Set BookingID,DIV08-2018-11439,2018-09-04 15:45:00,DIVISION 08 RTU,DAYROOM,207 Fighting
20180517083,Sample Set BookingID,DIV08-2018-11439,2018-09-04 15:45:00,DIVISION 08 RTU,DAYROOM,105 Disorderly Conduct
20180517083,Sample Set BookingID,DIV08-2018-11439,2018-09-04 15:45:00,DIVISION 08 RTU,DAYROOM,202 Bullying and/or Hazing
20180517083,Sample Set BookingID,DIV08-2018-11439,2018-09-04 15:45:00,DIVISION 08 RTU,DAYROOM,207 Fighting
20180829223,Non Sample Set BookingID,DIV08-2018-11439,2018-09-04 15:45:00,DIVISION 08 RTU,DAYROOM,105 Disorderly Conduct
20180829223,Non Sample Set BookingID,DIV08-2018-11439,2018-09-04 15:45:00,DIVISION 08 RTU,DAYROOM,207 Fighting
20130327222,Non Sample Set BookingID,DIV08-2018-11511,2018-09-05 22:09:00,DIVISION 08 RTU,DAYROOM,105 Disorderly Conduct
20180222168,Sample Set BookingID,DIV08-2018-11511,2018-09-05 22:09:00,DIVISION 08 RTU,DAYROOM,
20180222168,Sample Set BookingID,DIV08-2018-11511,2018-09-05 22:09:00,DIVISION 08 RTU,DAYROOM,105 Disorderly Conduct
20180531001,Sample Set BookingID,DIV08-2018-11567,2018-09-06 20:30:00,DIVISION 08 RTU,DAYROOM,322 Disrespect to Staff
20190226171,Non Sample Set BookingID,DIV08-2018-11572,2018-09-06 22:18:00,DIVISION 08 RTU,HALLWAY,105 Disorderly Conduct
20190226171,Non Sample Set BookingID,DIV08-2018-11572,2018-09-06 22:18:00,DIVISION 08 RTU,HALLWAY,219 Disobeying or Resisting Orders
20180107150,Sample Set BookingID,DIV08-2018-11616,2018-09-07 21:30:00,DIVISION 08 RTU,SHOWER ROOM,117 Theft From Another Inmate
20180718243,Non Sample Set BookingID,DIV08-2018-11616,2018-09-07 21:30:00,DIVISION 08 RTU,SHOWER ROOM,307 Battery
20180305077,Sample Set BookingID,DIV08-2018-11625,2018-09-08 09:30:00,DIVISION 08 RTU,IN CELL,211 Misuse of Medication
20180305077,Sample Set BookingID,DIV08-2018-11625,2018-09-08 09:30:00,DIVISION 08 RTU,IN CELL,219 Disobeying or Resisting Orders
20180305077,Sample Set BookingID,DIV08-2018-11625,2018-09-08 09:30:00,DIVISION 08 RTU,IN CELL,315 Possession of Level 3 Contraband
20180328101,Sample Set BookingID,DIV08-2018-11671,2018-09-09 18:30:00,DIVISION 08 RTU,DAYROOM,207 Fighting
20180328101,Sample Set BookingID,DIV08-2018-11671,2018-09-09 18:30:00,DIVISION 08 RTU,DAYROOM,219 Disobeying or Resisting Orders
20190226172,Non Sample Set BookingID,DIV08-2018-11671,2018-09-09 18:30:00,DIVISION 08 RTU,DAYROOM,207 Fighting
20190226172,Non Sample Set BookingID,DIV08-2018-11671,2018-09-09 18:30:00,DIVISION 08 RTU,DAYROOM,219 Disobeying or Resisting Orders
20171211211,Non Sample Set BookingID,DIV08-2018-11724,2018-09-10 19:45:00,DIVISION 08 RTU,SHOWER ROOM,211 Misuse of Medication
20180305077,Sample Set BookingID,DIV08-2018-11724,2018-09-10 19:45:00,DIVISION 08 RTU,SHOWER ROOM,219 Disobeying or Resisting Orders
20180305077,Sample Set BookingID,DIV08-2018-11724,2018-09-10 19:45:00,DIVISION 08 RTU,SHOWER ROOM,320 Verbal Threat to Staff
20180305077,Sample Set BookingID,DIV08-2018-11724,2018-09-10 19:45:00,DIVISION 08 RTU,SHOWER ROOM,322 Disrespect to Staff
20180505020,Sample Set BookingID,DIV08-2018-11824,2018-09-12 19:20:00,DIVISION 08 RTU,DAYROOM,105 Disorderly Conduct
20180711215,Non Sample Set BookingID,DIV08-2018-11824,2018-09-12 19:20:00,DIVISION 08 RTU,DAYROOM,105 Disorderly Conduct
20180617084,Sample Set BookingID,DIV08-2018-11841,2018-09-13 05:55:00,DIVISION 08 RTU,DAYROOM,105 Disorderly Conduct
